GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.new Thread() {...},34,0,6,0,11,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.new Thread() {...},39,0,0,0,9,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.new Thread() {...},44,0,0,0,11,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.new Thread() {...},44,0,0,0,11,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.new Thread() {...},44,0,0,0,11,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,ScrollableTreeJPanel,872,0,64,0,164,0,52,0,20,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,FileTreeNode,163,0,18,0,43,0,21,0,12,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,MatchesPanel,583,0,56,0,152,0,53,0,25,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,InputPanel.TregexGUITableModel,7,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.FilterType,68,0,0,0,9,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel.FilenameMouseInputAdapter,135,0,18,0,28,0,13,0,4,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel.DisplayTransferHandler,23,0,2,0,8,0,5,0,4,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,FilePanel.FileTreeCellRenderer,10,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,MatchesPanel.MatchCellRenderer,38,0,4,0,10,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel,681,0,22,0,169,0,30,0,19,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI.TransferActionListener,49,0,6,0,16,0,6,0,3,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,TregexGUI,1709,0,118,0,422,0,100,0,41,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,DisplayMatchesPanel.new MouseAdapter() {...},38,0,2,0,10,0,6,0,5,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,InputPanel.HistoryEntry,73,0,0,0,14,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.trees.tregex.gui,HighlightUtils,125,0,16,0,29,0,12,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.UnorderedUntypedDependencyTyper,33,0,0,0,9,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ExhaustiveDependencyParser,2679,0,260,0,335,0,152,0,22,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EnglishTreebankParserParams,7998,821,2015,0,1205,16,1086,6,31,6
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.RemoveGFSubcategoryStripper,112,0,6,0,26,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.AddEquivalencedNodeFunctionVar,48,9,6,0,5,4,5,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ProjectionScorer,122,0,0,0,25,0,8,0,8,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SplittingGrammarExtractor.new Comparator() {...},23,0,2,0,3,0,4,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FactoredLexiconEvent,48,0,0,0,17,0,9,0,9,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TestTagProjection,54,0,8,0,14,0,7,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,GenericTreebankParserParams,27,0,0,0,14,0,13,0,13,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BaseUnknownWordModelTrainer,378,0,36,0,64,0,24,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AddTaggerToParser,111,0,10,0,24,0,7,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EnglishTreebankParserParams.EnglishTrain,249,150,0,0,3,50,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,StringUnaryRule,124,0,22,0,23,0,15,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EnglishTreebankParserParams.EnglishTest,0,15,0,0,0,5,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,CNFTransformers,68,0,2,0,17,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TreeAnnotatorAndBinarizer,1108,0,124,0,206,0,75,0,13,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,IntTaggedWord,315,18,40,0,58,5,38,2,16,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TregexPoweredTreebankParserParams.SimpleStringFunction,15,6,0,0,2,3,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Item,75,0,2,0,22,0,7,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TregexPoweredTreebankParserParams,169,71,14,2,29,18,12,4,5,3
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TreeAnnotator,808,0,142,0,154,0,78,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.ArabicSubcategoryStripper,163,0,22,0,32,0,13,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TrainOptions,935,243,12,0,78,79,11,2,5,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,RandomWalk,255,0,20,0,40,0,15,0,5,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseCharacterBasedLexicon.Symbol,231,0,42,0,58,0,35,0,11,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,HTKLatticeReader,1744,0,184,0,336,0,116,0,24,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ExhaustivePCFGParser.Derivation,87,0,22,0,14,0,14,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,GrammarCompactionTester,1882,0,144,0,366,0,87,0,15,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,OutsideRuleFilter,377,0,50,0,87,0,35,0,10,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TestOptions,68,163,0,0,6,47,3,2,3,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.SimpleStringFunction,15,6,0,0,2,3,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Debinarizer,6,103,1,9,1,24,1,8,0,4
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseMaxentLexicon,1015,0,72,0,205,0,66,0,30,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseCharacterBasedLexicon,880,0,91,0,189,0,77,0,30,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,GrammarCoverageChecker,342,0,32,0,66,0,22,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.UnorderedTypedDependencyTyper,50,0,0,0,12,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ExactGrammarCompactor,114,0,4,0,23,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicUnknownWordModelTrainer,194,0,10,0,35,0,10,0,5,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,LatticeEdge,101,0,2,0,18,0,7,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BasicCategoryTagProjection,22,0,0,0,6,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.AddRelativeNodeFunction,125,32,10,0,8,11,7,3,2,3
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,StringBinaryRule,160,0,30,0,27,0,19,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EnglishTreebankParserParams.EnglishSubcategoryStripper,337,0,50,0,68,0,27,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,HebrewTreebankParserParams,127,32,0,0,13,8,11,3,11,3
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TreeCollinizer,208,0,40,0,47,0,24,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,NegraPennCollinizer,145,0,20,0,30,0,13,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FrenchTreebankParserParams.AnnotatePunctuationFunction,60,3,21,0,8,1,16,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FrenchTreebankParserParams.AddRelativeNodeFunction,140,44,12,0,9,14,8,3,2,3
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,GrammarCompactor,1133,0,98,0,217,0,63,0,14,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Options,3721,91,444,0,735,27,233,6,11,6
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,UnknownWordModelTrainer,7,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SplittingGrammarExtractor,5716,0,502,0,882,0,293,0,42,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ExhaustivePCFGParser.Arc,62,0,8,0,13,0,8,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BaseUnknownWordModel,251,86,38,4,50,19,32,2,11,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,LexicalizedParser.new ThreadsafeProcessor() {...},13,0,0,0,3,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.SubcategoryStripper,100,0,6,0,24,0,5,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,NullGrammarProjection,23,0,0,0,9,0,6,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.AnnotatePunctuationFunction,27,9,2,0,4,4,3,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseTreebankParserParams.new MLEDependencyGrammarExtractor() {...},72,0,4,0,10,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseLexiconAndWordSegmenter,1473,0,134,0,332,0,105,0,38,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EvaluateTreebank,2370,0,302,0,444,0,161,0,10,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams,434,54,31,1,74,18,48,6,32,6
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BinaryRule,295,0,26,0,51,0,25,0,12,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TwinScorer,75,0,12,0,11,0,12,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SpanishTreebankParserParams,176,424,6,0,26,38,15,5,12,5
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SpanishTreebankParserParams.MarkPrefixFunction,31,6,0,0,6,3,2,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,MaxMatchSegmenter,150,0,16,0,35,0,16,0,8,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Hook,151,0,22,0,16,0,18,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,OutsideRuleFilter.FA,128,0,10,0,30,0,12,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BoundaryRemover,18,20,2,2,3,6,2,2,0,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TreeAnnotatorAndBinarizer.TreeNullAnnotator,124,0,10,0,29,0,8,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,HookChart.ChartIndex,58,0,12,0,8,0,9,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,NegraPennTreebankParserParams,737,55,110,0,130,15,72,2,17,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,UnknownGTTrainer,290,0,16,0,47,0,15,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,PathExtractor,248,0,20,0,38,0,14,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TaggerReranker,23,0,0,0,7,0,3,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractUnknownWordModelTrainer,76,0,4,0,24,0,8,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EnglishUnknownWordModelTrainer,189,0,10,0,34,0,10,0,5,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,UnaryGrammar,711,0,54,0,147,0,57,0,30,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TreebankAnnotator,264,0,16,0,48,0,17,0,9,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseLexicon,48,0,4,0,10,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.UntypedDependencyTyper,55,0,4,0,13,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,UnaryRule,215,0,18,0,41,0,21,0,12,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FastFactoredParser,227,0,12,0,42,0,19,0,13,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ExhaustivePCFGParser.Vertex,83,0,10,0,13,0,9,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BiLexPCFGParser.N5BiLexPCFGParser,98,0,6,0,16,0,6,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TueBaDZParserParams,658,0,102,0,125,0,70,0,19,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SpanishUnknownWordModel,188,126,18,14,34,28,17,6,4,3
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,MLEDependencyGrammarExtractor,108,0,4,0,21,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams,819,1375,76,2,140,123,55,5,17,4
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,HookChart,572,0,30,0,130,0,29,0,14,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ParentAnnotationStats,1358,0,100,0,243,0,66,0,16,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.AddRelativeNodeRegexFunction,126,17,10,0,17,7,7,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Edge,111,0,14,0,15,0,13,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ExhaustivePCFGParser,6647,0,790,0,1107,0,443,0,48,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreeExtractor,132,0,12,0,42,0,21,0,15,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FrenchUnknownWordModel,290,0,24,0,56,0,18,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EnglishUnknownWordModel,1313,0,299,0,339,0,168,0,15,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,HookChart.WeakChartIndex,38,0,8,0,8,0,7,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicUnknownWordSignatures,149,0,36,0,34,0,27,0,9,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BinaryHeadFinder,47,63,9,13,9,17,8,8,2,3
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,RerankingParserQuery,297,0,30,0,74,0,43,0,28,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BiLexPCFGParser,3080,0,196,0,497,0,133,0,35,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseUnknownWordModelTrainer,376,0,36,0,70,0,23,0,5,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BinaryGrammarExtractor,242,0,10,0,38,0,8,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractTreebankParserParams.TypedDependencyTyper,72,0,4,0,16,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FactoredLexicon,1714,0,122,0,295,0,75,0,14,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FrenchTreebankParserParams,646,1632,58,2,111,128,45,5,15,5
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,CollinsPuncTransformer,229,0,36,0,49,0,25,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,PostSplitter,311,0,42,0,54,0,25,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BinaryGrammar,535,0,40,0,107,0,41,0,21,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicUnknownWordModel,499,0,60,0,100,0,39,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,LexicalizedParser,3301,0,288,0,679,0,190,0,46,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,CNFTransformers.FromCNFTransformer,99,0,8,0,20,0,6,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SpanishUnknownWordModelTrainer,192,0,10,0,35,0,9,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Options.LexOptions,203,70,14,0,27,11,13,2,2,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.AnnotatePunctuationFunction2,68,7,20,0,21,2,12,2,2,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseCharacterBasedLexiconTraining,1292,0,104,0,260,0,56,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TreeBinarizer,1653,419,166,22,274,76,99,14,13,6
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseMarkovWordSegmenter,880,0,80,0,163,0,52,0,12,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,BaseLexicon,2323,98,199,1,397,23,139,2,39,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseTreebankParserParams,2888,173,464,0,551,55,255,2,23,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Interner,23,0,2,0,7,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TaggerReranker.Query,56,0,4,0,11,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,AbstractDependencyGrammar,403,0,42,0,83,0,43,0,22,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FrenchTreebankParserParams.AddPOSSequenceFunction,120,16,10,0,13,5,7,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TregexPoweredTreebankParserParams.AnnotateHeadFunction,55,14,6,0,11,6,5,2,2,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ParseFiles,994,0,110,0,171,0,59,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,GermanUnknownWordModel,46,0,4,0,13,0,5,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SpanishTreebankParserParams.MarkConjTypeFunction,15,3,0,0,2,1,1,1,1,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,GermanUnknownWordModelTrainer,31,0,2,0,5,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,NodePruner,260,0,24,0,48,0,18,0,6,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,MLEDependencyGrammar,2653,0,192,0,409,0,120,0,24,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,LinearGrammarSmoother,290,0,24,0,56,0,19,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseUnknownWordModel,333,0,46,0,86,0,30,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,LatticeXMLReader,355,0,26,0,88,0,21,0,8,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,IntDependency,189,0,18,0,22,0,16,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseSimWordAvgDepGrammar,1151,0,88,0,178,0,53,0,9,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,TrainOptions.TransformMatrixType,9,49,0,0,0,2,2,2,2,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,CNFTransformers.ToCNFTransformer,190,0,26,0,39,0,15,0,2,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ChineseWordFeatureExtractor,716,0,82,0,121,0,53,0,10,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,MLEDependencyGrammar.EndHead,3,0,0,0,1,0,1,0,1,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FactoredParser,1631,0,168,0,305,0,91,0,7,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,EvalbFormatWriter,154,0,10,0,35,0,15,0,10,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,HTKLatticeReader.LatticeWord,166,0,20,0,43,0,15,0,5,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.AddEquivalencedNodeFunction,54,9,4,0,7,4,4,1,2,1
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,FrenchUnknownWordModelTrainer,192,0,10,0,35,0,9,0,4,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,Lattice,218,0,12,0,40,0,17,0,11,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,ArabicTreebankParserParams.AddEquivalencedConjNode,57,35,6,0,10,8,5,2,2,2
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,LexicalizedParserQuery,1528,0,226,0,355,0,149,0,36,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,IterativeCKYPCFGParser,1387,0,250,0,254,0,128,0,3,0
Stanford CoreNLP,edu.stanford.nlp.parser.lexparser,SisterAnnotationStats,955,0,70,0,165,0,49,0,14,0
Stanford CoreNLP,edu.stanford.nlp.io,FileFilters.FindRegexFileFilter,14,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,NumberRangesFileFilter,261,0,36,0,65,0,22,0,4,0
Stanford CoreNLP,edu.stanford.nlp.io,RegExFileFilter,18,0,0,0,6,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,RecordIterator,283,0,30,0,67,0,34,0,19,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.new HashSet() {...},0,47,0,0,0,8,0,1,0,1
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.new Iterable() {...},0,14,0,0,0,2,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.io,StringOutputStream,24,0,0,0,7,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.EolPreservingLineReaderIterable.new Iterator() {...},16,208,3,25,3,48,4,16,1,5
Stanford CoreNLP,edu.stanford.nlp.io,PrintFile,15,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,FileFilters.ConjunctionFileFilter,23,0,4,0,5,0,4,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,EncodingFileReader,47,0,4,0,10,0,7,0,5,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.LineReaderIterable.new Iterator() {...},14,33,1,3,4,8,2,5,1,4
Stanford CoreNLP,edu.stanford.nlp.io,BZip2PipedOutputStream,127,0,0,0,30,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.io,FileSequentialCollection,242,0,16,0,57,0,19,0,11,0
Stanford CoreNLP,edu.stanford.nlp.io,RuntimeIOException,16,0,0,0,8,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.io,NumberRangeFileFilter,94,0,24,0,27,0,14,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.1.new AbstractIterator() {...},4,80,1,13,1,19,1,10,0,4
Stanford CoreNLP,edu.stanford.nlp.io,TeeStream,54,0,0,0,19,0,6,0,6,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.GetLinesIterable.new Iterator() {...},31,82,2,8,7,17,3,8,1,5
Stanford CoreNLP,edu.stanford.nlp.io,FileFilters,19,0,0,0,4,0,4,0,4,0
Stanford CoreNLP,edu.stanford.nlp.io,EncodingPrintWriter.err,82,0,6,0,23,0,9,0,6,0
Stanford CoreNLP,edu.stanford.nlp.io,ExtensionFileFilter,68,0,8,0,16,0,8,0,4,0
Stanford CoreNLP,edu.stanford.nlp.io,ReaderInputStream,236,0,36,0,62,0,27,0,9,0
Stanford CoreNLP,edu.stanford.nlp.io,FileFilters.NegationFileFilter,15,0,2,0,4,0,3,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,CopySerializedObject,15,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,EncodingPrintWriter,16,0,0,0,4,0,2,0,2,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.EolPreservingLineReaderIterable,5,14,0,0,2,5,1,2,1,2
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.LineReaderIterable,0,11,0,0,0,4,0,2,0,2
Stanford CoreNLP,edu.stanford.nlp.io,FileSequentialCollection.FileSequentialCollectionIterator,261,0,32,0,58,0,21,0,5,0
Stanford CoreNLP,edu.stanford.nlp.io,EncodingPrintWriter.out,82,0,6,0,23,0,9,0,6,0
Stanford CoreNLP,edu.stanford.nlp.io,FileSystem,436,0,36,0,91,0,29,0,11,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils.GetLinesIterable,5,49,1,3,1,17,1,5,0,4
Stanford CoreNLP,edu.stanford.nlp.io,NullOutputStream,7,0,0,0,5,0,5,0,5,0
Stanford CoreNLP,edu.stanford.nlp.io,IOUtils,2032,765,181,66,422,170,176,59,67,41
Stanford CoreNLP,edu.stanford.nlp.sequences,TrueCasingForNISTDocumentReaderAndWriter.LineToTrueCasesParser,146,0,14,0,34,0,10,0,3,0
Stanford CoreNLP,edu.stanford.nlp.sequences,SeqClassifierFlags,8324,3629,1374,4,1482,606,694,4,5,4
Stanford CoreNLP,edu.stanford.nlp.sequences,SequenceGibbsSampler.new ThreadsafeProcessor() {...},60,0,2,0,9,0,4,0,3,0
Stanford CoreNLP,edu.stanford.nlp.sequences,ColumnTabDocumentReaderWriter.ColumnDocBufferedGetNext,644,0,78,0,119,0,46,0,7,0
Stanford CoreNLP,edu.stanford.nlp.sequences,MalletReaderAndWriter.MalletDocParser,120,0,8,0,17,0,6,0,2,0
Stanford CoreNLP,edu.stanford.nlp.sequences,PlainTextDocumentReaderAndWriter,1055,46,118,2,270,14,76,4,14,4
